Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Actual Transit days,Delayed Flag,Cost per mille,Cost per Kg,Cost Efficiency,Weight Category,Distance Category
SH11100,Warehouse_NYC,Miami,FedEx,2023-09-09,2023-09-13,15.0,185.82,Delivered,1368,4,4.0,0,0.13583333333333333,12.388,46.455,Medium,Cross-country
SH11101,Warehouse_CHI,Miami,OnTrac,2023-01-02,2023-01-20,57.4,222.36,Delayed,1350,5,18.0,1,0.1647111111111111,3.873867595818816,12.353333333333333,Very Heavy,Cross-country
SH11102,Warehouse_ATL,Houston,UPS,2023-11-22,2023-11-27,61.5,383.67,Delivered,1976,5,5.0,0,0.19416497975708502,6.238536585365854,76.73400000000001,Very Heavy,Cross-country
SH11103,Warehouse_LA,San Francisco,FedEx,2023-08-18,2023-08-24,7.7,49.02,In Transit,313,6,6.0,0,0.15661341853035146,6.3662337662337665,8.17,Medium,Regional
SH11104,Warehouse_HOU,Denver,FedEx,2023-12-02,2023-12-05,53.7,255.13,Delivered,1030,3,3.0,0,0.24769902912621358,4.751024208566108,85.04333333333334,Very Heavy,Cross-country
SH11105,Warehouse_LA,San Francisco,LaserShip,2023-08-03,2023-08-10,54.6,6562.21,Delivered,1942,7,7.0,0,3.379098867147271,120.18699633699633,937.4585714285714,Very Heavy,Cross-country
SH11106,Warehouse_DEN,San Francisco,UPS,2023-03-12,2023-03-15,19.0,180.68,Delivered,1291,3,3.0,0,0.13995352439969017,9.509473684210526,60.22666666666667,Medium,Cross-country
SH11107,Warehouse_SEA,Portland,FedEx,2023-11-25,2023-12-04,12.6,291.61,Delayed,1899,5,9.0,1,0.1535597682991048,23.143650793650796,32.40111111111111,Medium,Cross-country
SH11108,Warehouse_BOS,Miami,UPS,2023-06-26,2023-07-01,54.3,314.48,Delivered,1853,5,5.0,0,0.16971397733405288,5.791528545119706,62.896,Very Heavy,Cross-country
SH11109,Warehouse_LA,Dallas,DHL,2023-01-08,2023-01-11,11.8,193.89,Delivered,1435,3,3.0,0,0.1351149825783972,16.431355932203388,64.63,Medium,Cross-country
SH11110,Warehouse_NYC,Portland,FedEx,2023-08-01,2023-08-07,22.9,358.05,Delivered,2443,6,6.0,0,0.14656160458452722,15.635371179039304,59.675000000000004,Heavy,International
SH11111,Warehouse_SEA,San Francisco,USPS,2023-02-08,2023-02-10,24.1,80.77,Delivered,531,2,2.0,0,0.15210922787193973,3.351452282157676,40.385,Heavy,Regional
SH11112,Warehouse_HOU,Houston,USPS,2023-05-30,2023-05-31,24.2,44.49,Delivered,134,1,1.0,0,0.3320149253731343,1.838429752066116,44.49,Heavy,Local
SH11113,Warehouse_SF,Seattle,FedEx,2023-06-28,2023-07-03,54.5,373.97,Delivered,2490,5,5.0,0,0.15018875502008033,6.861834862385321,74.79400000000001,Very Heavy,International
SH11114,Warehouse_CHI,Los Angeles,Amazon Logistics,2023-02-26,2023-03-07,26.2,282.94,Delivered,2291,9,9.0,0,0.12350065473592317,10.799236641221373,31.43777777777778,Heavy,International
SH11115,Warehouse_HOU,Atlanta,DHL,2023-03-02,2023-03-07,17.8,123.19,Delivered,800,5,5.0,0,0.1539875,6.920786516853932,24.637999999999998,Medium,Regional
SH11116,Warehouse_LA,Miami,LaserShip,2023-12-17,2023-12-21,16.4,316.52,Returned,1914,4,4.0,0,0.16537095088819226,19.3,79.13,Medium,Cross-country
SH11117,Warehouse_DEN,Detroit,USPS,2023-04-01,,10.8,218.34,Delivered,1937,5,,0,0.11272070211667527,20.216666666666665,,Medium,Cross-country
SH11118,Warehouse_ATL,Dallas,Amazon Logistics,2023-01-25,2023-01-30,44.6,209.38,Delivered,1333,5,5.0,0,0.1570742685671418,4.694618834080718,41.876,Heavy,Cross-country
SH11119,Warehouse_BOS,Seattle,USPS,2023-12-29,2024-01-04,6.7,88.73,Delivered,627,6,6.0,0,0.1415151515151515,13.243283582089553,14.788333333333334,Medium,Regional
SH11120,Warehouse_NYC,Houston,FedEx,2023-11-28,2023-12-02,54.5,232.49,Delivered,866,4,4.0,0,0.26846420323325637,4.265871559633028,58.1225,Very Heavy,Regional
SH11121,Warehouse_SEA,Boston,FedEx,2023-08-27,2023-09-01,17.2,248.83,Delivered,1896,5,5.0,0,0.13123945147679325,14.46686046511628,49.766000000000005,Medium,Cross-country
SH11122,Warehouse_LA,San Francisco,FedEx,2023-09-12,2023-09-18,30.8,314.99,Delivered,1981,6,6.0,0,0.1590055527511358,10.226948051948051,52.498333333333335,Heavy,Cross-country
SH11123,Warehouse_MIA,Houston,UPS,2023-03-02,2023-03-03,14.0,50.83,In Transit,266,1,1.0,0,0.19109022556390975,3.630714285714286,50.83,Medium,Local
SH11124,Warehouse_NYC,Houston,UPS,2023-03-31,2023-04-04,7.9,219.09,Delivered,1665,4,4.0,0,0.13158558558558558,27.73291139240506,54.7725,Medium,Cross-country
SH11125,Warehouse_DEN,New York,DHL,2023-12-25,2023-12-29,14.3,256.96,Delivered,1446,4,4.0,0,0.1777040110650069,17.969230769230766,64.24,Medium,Cross-country
SH11126,Warehouse_HOU,Miami,UPS,2023-08-31,2023-09-02,40.7,140.21,Delivered,807,2,2.0,0,0.17374225526641884,3.444963144963145,70.105,Heavy,Regional
SH11127,Warehouse_NYC,Phoenix,FedEx,2023-09-17,2023-09-23,24.5,300.24,Delivered,1863,6,6.0,0,0.16115942028985508,12.25469387755102,50.04,Heavy,Cross-country
SH11128,Warehouse_DEN,Phoenix,LaserShip,2023-08-12,2023-08-19,28.4,95.99,Delayed,496,1,7.0,1,0.1935282258064516,3.3799295774647886,13.712857142857143,Heavy,Regional
SH11129,Warehouse_SEA,Phoenix,USPS,2023-10-24,2023-10-28,21.5,200.39,Delivered,1391,4,4.0,0,0.14406182602444284,9.320465116279069,50.0975,Heavy,Cross-country
SH11130,Warehouse_NYC,Dallas,DHL,2023-06-10,2023-06-11,18.2,77.4,Delivered,361,1,1.0,0,0.214404432132964,4.252747252747254,77.4,Medium,Regional
SH11131,Warehouse_HOU,Minneapolis,UPS,2023-11-29,2023-12-05,1.1,394.62,Delivered,2484,6,6.0,0,0.15886473429951692,358.7454545454545,65.77,Light,International
SH11132,Warehouse_BOS,Minneapolis,LaserShip,2023-12-17,2023-12-31,35.4,212.98,Delayed,1171,5,14.0,1,0.1818787361229718,6.01638418079096,15.212857142857143,Heavy,Cross-country
SH11133,Warehouse_BOS,Chicago,UPS,2023-07-12,2023-07-17,10.4,107.97,Delivered,810,5,5.0,0,0.1332962962962963,10.381730769230769,21.594,Medium,Regional
SH11134,Warehouse_BOS,Atlanta,USPS,2023-02-07,2023-02-11,15.6,159.13,Delivered,1230,4,4.0,0,0.12937398373983738,10.200641025641026,39.7825,Medium,Cross-country
SH11135,Warehouse_NYC,Los Angeles,USPS,2023-11-30,2023-12-07,9.6,,Delivered,1000,7,7.0,0,,,,Medium,Regional
SH11136,Warehouse_ATL,Detroit,DHL,2023-11-28,2023-11-29,15.0,48.67,Delivered,173,1,1.0,0,0.28132947976878614,3.244666666666667,48.67,Medium,Local
SH11137,Warehouse_SEA,Boston,LaserShip,2023-02-21,2023-02-26,15.1,223.5,Delivered,1689,5,5.0,0,0.13232682060390763,14.801324503311259,44.7,Medium,Cross-country
SH11138,Warehouse_CHI,Denver,USPS,2023-02-27,2023-03-03,26.1,147.22,In Transit,1000,4,4.0,0,0.14722,5.640613026819923,36.805,Heavy,Regional
SH11139,Warehouse_DEN,New York,FedEx,2023-07-23,2023-07-26,49.8,191.95,Delivered,910,3,3.0,0,0.2109340659340659,3.854417670682731,63.98333333333333,Heavy,Regional
SH11140,Warehouse_SEA,Phoenix,Amazon Logistics,2023-06-29,2023-07-01,21.1,42.11,Delivered,111,2,2.0,0,0.3793693693693694,1.995734597156398,21.055,Heavy,Local
SH11141,Warehouse_LA,San Francisco,UPS,2023-11-06,2023-11-18,49.6,245.62,Delayed,1043,5,12.0,1,0.23549376797698945,4.952016129032258,20.468333333333334,Heavy,Cross-country
SH11142,Warehouse_SEA,San Francisco,FedEx,2023-03-06,2023-03-09,51.1,221.01,Delivered,1170,3,3.0,0,0.18889743589743588,4.32504892367906,73.67,Very Heavy,Cross-country
SH11143,Warehouse_HOU,Phoenix,Amazon Logistics,2023-12-16,2023-12-18,1.9,119.85,Delivered,796,2,2.0,0,0.15056532663316582,63.078947368421055,59.925,Light,Regional
SH11144,Warehouse_BOS,Los Angeles,OnTrac,2023-06-30,2023-07-04,21.2,271.48,Delivered,1849,4,4.0,0,0.14682531097890753,12.805660377358492,67.87,Heavy,Cross-country
SH11145,Warehouse_MIA,Los Angeles,OnTrac,2023-12-31,2024-01-08,44.8,183.23,In Transit,716,8,8.0,0,0.25590782122905026,4.089955357142857,22.90375,Heavy,Regional
SH11146,Warehouse_DEN,Los Angeles,LaserShip,2023-01-11,2023-01-12,6.6,39.88,Delivered,265,1,1.0,0,0.15049056603773586,6.042424242424243,39.88,Medium,Local
SH11147,Warehouse_CHI,Seattle,USPS,2023-12-20,2023-12-25,29.9,233.47,Delivered,1576,5,5.0,0,0.14814086294416243,7.808361204013378,46.694,Heavy,Cross-country
SH11148,Warehouse_LA,Dallas,FedEx,2023-01-21,2023-01-25,48.1,261.72,Delivered,1435,4,4.0,0,0.18238327526132406,5.441164241164241,65.43,Heavy,Cross-country
SH11149,Warehouse_SEA,Chicago,USPS,2023-11-16,2023-11-19,19.0,782.71,Delivered,870,3,3.0,0,0.8996666666666667,41.195263157894736,260.90333333333336,Medium,Regional
SH11150,Warehouse_DEN,Houston,UPS,2023-08-25,2023-09-01,25.3,334.33,Delivered,2305,7,7.0,0,0.1450455531453362,13.214624505928853,47.76142857142857,Heavy,International
SH11151,Warehouse_NYC,Boston,OnTrac,2023-11-23,2023-11-24,10.7,42.56,Delivered,215,1,1.0,0,0.19795348837209303,3.9775700934579445,42.56,Medium,Local
SH11152,Warehouse_DEN,Denver,DHL,2023-09-11,2023-09-17,9.2,225.24,In Transit,1505,6,6.0,0,0.14966112956810632,24.48260869565218,37.54,Medium,Cross-country
SH11153,Warehouse_MIA,San Francisco,LaserShip,2023-08-24,2023-08-31,0.3,273.62,Delivered,2149,7,7.0,0,0.12732433690088413,912.0666666666667,39.08857142857143,Light,International
SH11154,Warehouse_SEA,Chicago,Amazon Logistics,2023-10-11,2023-10-17,18.5,225.53,Delivered,1585,6,6.0,0,0.14229022082018927,12.190810810810811,37.58833333333333,Medium,Cross-country
SH11155,Warehouse_LA,Chicago,DHL,2023-09-19,2023-09-22,10.2,31.86,Delivered,112,3,3.0,0,0.2844642857142857,3.123529411764706,10.62,Medium,Local
SH11156,Warehouse_SF,Minneapolis,LaserShip,2023-08-21,2023-08-28,72.2,354.2,Delivered,2135,7,7.0,0,0.1659016393442623,4.905817174515235,50.6,Very Heavy,International
SH11157,Warehouse_DEN,Boston,FedEx,2023-09-04,2023-09-10,25.0,316.11,Delivered,2154,6,6.0,0,0.14675487465181059,12.644400000000001,52.685,Heavy,International
SH11158,Warehouse_MIA,Boston,OnTrac,2023-09-14,2023-09-19,9.6,202.87,In Transit,1608,5,5.0,0,0.12616293532338307,21.132291666666667,40.574,Medium,Cross-country
SH11159,Warehouse_BOS,Atlanta,DHL,2023-08-20,2023-08-23,6.9,149.93,Delivered,1077,3,3.0,0,0.13921077065923862,21.728985507246378,49.97666666666667,Medium,Cross-country
SH11160,Warehouse_SEA,Denver,USPS,2023-11-29,2023-12-01,15.1,99.27,Delivered,565,2,2.0,0,0.1756991150442478,6.574172185430464,49.635,Medium,Regional
SH11161,Warehouse_CHI,Denver,LaserShip,2023-05-09,2023-05-12,67.4,220.93,Delivered,1000,3,3.0,0,0.22093000000000002,3.2778931750741838,73.64333333333333,Very Heavy,Regional
SH11162,Warehouse_MIA,Chicago,DHL,2023-10-14,2023-10-15,18.3,87.07,Delivered,453,1,1.0,0,0.19220750551876378,4.757923497267759,87.07,Medium,Regional
SH11163,Warehouse_DEN,Minneapolis,Amazon Logistics,2023-02-06,2023-02-09,94.1,117.26,Delivered,132,3,3.0,0,0.8883333333333334,1.2461211477151968,39.086666666666666,Very Heavy,Local
SH11164,Warehouse_LA,Dallas,DHL,2023-01-18,2023-01-21,8.2,207.39,Delivered,1435,3,3.0,0,0.1445226480836237,25.291463414634148,69.13,Medium,Cross-country
SH11165,Warehouse_HOU,New York,UPS,2023-04-16,2023-04-21,7.0,291.75,Delivered,2078,5,5.0,0,0.14039942252165544,41.67857142857143,58.35,Medium,International
SH11166,Warehouse_LA,Houston,USPS,2023-01-25,2023-01-29,53.6,196.98,Delivered,1047,4,4.0,0,0.1881375358166189,3.675,49.245,Very Heavy,Cross-country
SH11167,Warehouse_SF,Boston,DHL,2023-08-14,2023-08-19,5.7,241.01,Delivered,1582,5,5.0,0,0.15234513274336284,42.282456140350874,48.202,Medium,Cross-country
SH11168,Warehouse_LA,Phoenix,UPS,2023-08-06,2023-08-11,27.1,75.57,Delivered,373,5,5.0,0,0.20260053619302948,2.7885608856088555,15.113999999999999,Heavy,Regional
SH11169,Warehouse_ATL,Boston,Amazon Logistics,2023-10-04,2023-10-17,15.9,216.07,Delayed,1814,6,13.0,1,0.11911245865490629,13.589308176100628,16.62076923076923,Medium,Cross-country
SH11170,Warehouse_HOU,Miami,Amazon Logistics,2023-07-08,2023-07-12,6.5,156.0,Delivered,1302,4,4.0,0,0.11981566820276497,24.0,39.0,Medium,Cross-country
SH11171,Warehouse_HOU,Atlanta,UPS,2023-12-26,2023-12-29,4.7,116.83,Delivered,800,3,3.0,0,0.1460375,24.857446808510637,38.943333333333335,Light,Regional
SH11172,Warehouse_LA,Seattle,OnTrac,2023-10-19,2023-11-02,17.3,156.7,Delayed,1135,5,14.0,1,0.13806167400881056,9.05780346820809,11.192857142857141,Medium,Cross-country
SH11173,Warehouse_SF,Minneapolis,LaserShip,2023-08-11,2023-08-14,60.8,217.77,Delivered,1157,3,3.0,0,0.18821953327571306,3.5817434210526318,72.59,Very Heavy,Cross-country
SH11174,Warehouse_DEN,Portland,FedEx,2023-07-10,2023-07-15,17.1,278.83,Delivered,1989,5,5.0,0,0.14018602312719958,16.30584795321637,55.766,Medium,Cross-country
SH11175,Warehouse_SEA,Portland,USPS,2023-02-22,2023-02-23,21.6,64.62,Delivered,374,1,1.0,0,0.1727807486631016,2.9916666666666667,64.62,Heavy,Regional
SH11176,Warehouse_ATL,Portland,FedEx,2023-06-09,2023-06-10,13.1,32.11,In Transit,131,1,1.0,0,0.2451145038167939,2.451145038167939,32.11,Medium,Local
SH11177,Warehouse_DEN,Minneapolis,LaserShip,2023-08-11,2023-08-13,31.4,92.42,Delivered,422,2,2.0,0,0.2190047393364929,2.9433121019108284,46.21,Heavy,Regional
SH11178,Warehouse_ATL,Atlanta,FedEx,2023-07-05,2023-07-10,38.0,329.04,Delivered,1940,5,5.0,0,0.16960824742268044,8.658947368421053,65.808,Heavy,Cross-country
SH11179,Warehouse_NYC,Chicago,DHL,2023-12-26,2024-01-12,13.4,137.91,Delayed,790,4,17.0,1,0.17456962025316455,10.291791044776119,8.11235294117647,Medium,Regional
SH11180,Warehouse_NYC,Seattle,DHL,2023-04-07,2023-04-10,13.0,123.25,Delivered,860,3,3.0,0,0.1433139534883721,9.48076923076923,41.083333333333336,Medium,Regional
SH11181,Warehouse_SF,Miami,OnTrac,2023-07-18,2023-07-21,7.2,139.61,Delivered,1122,3,3.0,0,0.12442959001782532,19.39027777777778,46.53666666666667,Medium,Cross-country
SH11182,Warehouse_SF,Minneapolis,FedEx,2023-04-15,2023-04-19,8.4,214.35,In Transit,1640,4,4.0,0,0.13070121951219513,25.517857142857142,53.5875,Medium,Cross-country
SH11183,Warehouse_NYC,San Francisco,DHL,2023-11-10,2023-11-18,9.5,353.39,Delivered,2274,8,8.0,0,0.15540457343887423,37.19894736842105,44.17375,Medium,International
SH11184,Warehouse_NYC,Denver,USPS,2023-01-28,2023-01-29,21.7,78.83,Delivered,461,1,1.0,0,0.17099783080260303,3.6327188940092165,78.83,Heavy,Regional
SH11185,Warehouse_CHI,Boston,UPS,2023-06-27,2023-07-02,10.2,,Delivered,1924,5,5.0,0,,,,Medium,Cross-country
SH11186,Warehouse_LA,Houston,FedEx,2023-02-12,2023-01-13,22.1,301.23,Delayed,1879,5,-30.0,1,0.16031399680681213,13.630316742081448,-10.041,Heavy,Cross-country
SH11187,Warehouse_MIA,Detroit,DHL,2023-01-08,2023-01-11,13.5,116.78,In Transit,702,3,3.0,0,0.16635327635327635,8.65037037037037,38.92666666666667,Medium,Regional
SH11188,Warehouse_HOU,Denver,LaserShip,2023-02-26,2023-01-27,45.0,182.33,Returned,1030,3,-30.0,0,0.17701941747572816,4.051777777777778,-6.077666666666667,Heavy,Cross-country
SH11189,Warehouse_SF,San Francisco,FedEx,2023-11-21,2023-11-24,43.7,135.18,Delivered,462,3,3.0,0,0.29259740259740263,3.0933638443935925,45.06,Heavy,Regional
SH11190,Warehouse_CHI,Minneapolis,FedEx,2023-03-22,2023-03-24,152.7,290.77,Delivered,841,2,2.0,0,0.34574316290130797,1.9041912246234447,145.385,Very Heavy,Regional
SH11191,Warehouse_SF,San Francisco,OnTrac,2023-05-11,2023-05-16,39.3,186.59,Delivered,1317,5,5.0,0,0.14167805618830676,4.747837150127227,37.318,Heavy,Cross-country
SH11192,Warehouse_LA,San Francisco,OnTrac,2023-12-04,2023-12-09,19.0,416.08,Delivered,2473,5,5.0,0,0.16824909017387787,21.89894736842105,83.216,Medium,International
SH11193,Warehouse_NYC,Chicago,FedEx,2023-07-18,2023-07-21,9.7,,Delivered,790,3,3.0,0,,,,Medium,Regional
SH11194,Warehouse_DEN,Phoenix,Amazon Logistics,2023-02-21,2023-02-26,8.3,181.52,Delivered,1457,5,5.0,0,0.12458476321207962,21.86987951807229,36.304,Medium,Cross-country
SH11195,Warehouse_MIA,Phoenix,LaserShip,2023-06-17,2023-06-21,9.9,202.54,Delivered,1493,4,4.0,0,0.13565974547890153,20.458585858585856,50.635,Medium,Cross-country
SH11196,Warehouse_SEA,San Francisco,UPS,2023-11-21,2023-11-27,27.3,317.02,Returned,1876,6,6.0,0,0.1689872068230277,11.612454212454212,52.836666666666666,Heavy,Cross-country
SH11197,Warehouse_MIA,Detroit,USPS,2023-07-24,2023-07-26,27.9,146.44,Delivered,1067,2,2.0,0,0.13724461105904404,5.248745519713262,73.22,Heavy,Cross-country
SH11198,Warehouse_DEN,Chicago,USPS,2023-01-24,2023-02-01,58.9,257.07,Delivered,1762,8,8.0,0,0.1458967082860386,4.364516129032258,32.13375,Very Heavy,Cross-country
SH11199,Warehouse_SF,Chicago,DHL,2023-06-19,2023-06-24,83.7,296.97,Delivered,1417,5,5.0,0,0.20957657021877207,3.5480286738351254,59.394000000000005,Very Heavy,Cross-country
SH11200,Warehouse_HOU,Los Angeles,LaserShip,2023-05-13,2023-05-19,19.8,271.24,Delivered,1945,6,6.0,0,0.13945501285347045,13.698989898989899,45.20666666666667,Medium,Cross-country
SH11201,Warehouse_MIA,Denver,UPS,2023-10-13,2023-10-16,17.5,90.05,Delivered,591,3,3.0,0,0.1523688663282572,5.145714285714286,30.016666666666666,Medium,Regional
SH11202,Warehouse_DEN,Atlanta,FedEx,2023-12-30,2024-01-02,19.0,153.23,Delivered,850,3,3.0,0,0.1802705882352941,8.064736842105262,51.07666666666666,Medium,Regional
SH11203,Warehouse_BOS,Los Angeles,OnTrac,2023-12-09,2023-12-12,10.9,201.11,Delivered,1413,3,3.0,0,0.14232837933474876,18.45045871559633,67.03666666666668,Medium,Cross-country
SH11204,Warehouse_LA,Seattle,OnTrac,2023-02-09,2023-02-20,28.6,180.9,Delayed,1135,3,11.0,1,0.15938325991189428,6.325174825174825,16.445454545454545,Heavy,Cross-country
SH11205,Warehouse_SEA,Houston,DHL,2023-06-27,2023-07-12,17.0,217.08,Delayed,1396,7,15.0,1,0.15550143266475647,12.769411764705882,14.472000000000001,Medium,Cross-country
SH11206,Warehouse_SEA,Boston,FedEx,2023-08-24,2023-08-29,34.1,328.13,Delivered,2324,5,5.0,0,0.1411919104991394,9.622580645161289,65.626,Heavy,International
SH11207,Warehouse_BOS,Portland,DHL,2023-03-26,2023-03-31,10.5,366.13,Delivered,2421,5,5.0,0,0.15123089632383313,34.86952380952381,73.226,Medium,International
SH11208,Warehouse_DEN,Denver,UPS,2023-02-18,2023-02-23,6.5,158.31,Delivered,1109,5,5.0,0,0.1427502254283138,24.355384615384615,31.662,Medium,Cross-country
SH11209,Warehouse_SEA,Minneapolis,OnTrac,2023-07-30,2023-08-05,27.1,259.17,Delivered,2087,6,6.0,0,0.12418303785337806,9.563468634686346,43.195,Heavy,International
SH11210,Warehouse_CHI,Dallas,FedEx,2023-01-18,2023-01-24,30.0,343.66,Delivered,2379,6,6.0,0,0.1444556536359815,11.455333333333334,57.27666666666667,Heavy,International
SH11211,Warehouse_LA,San Francisco,FedEx,2023-06-16,2023-06-28,250.9,395.0,Delayed,239,1,12.0,1,1.6527196652719665,1.5743324033479473,32.916666666666664,,Local
SH11212,Warehouse_NYC,Atlanta,OnTrac,2023-06-26,2023-06-29,23.5,119.58,Delivered,870,3,3.0,0,0.13744827586206895,5.088510638297873,39.86,Heavy,Regional
SH11213,Warehouse_CHI,Minneapolis,DHL,2023-02-18,,18.5,171.77,Delayed,1073,3,,1,0.16008387698042872,9.284864864864865,,Medium,Cross-country
SH11214,Warehouse_CHI,Miami,FedEx,2023-03-26,2023-03-31,81.7,289.48,Delivered,1350,5,5.0,0,0.21442962962962964,3.5432068543451654,57.896,Very Heavy,Cross-country
SH11215,Warehouse_DEN,Dallas,LaserShip,2023-02-01,2023-02-03,17.5,66.25,Delivered,438,2,2.0,0,0.1512557077625571,3.7857142857142856,33.125,Medium,Regional
SH11216,Warehouse_MIA,Dallas,Amazon Logistics,2023-11-02,2023-11-11,26.1,286.32,Delayed,1611,4,9.0,1,0.17772811918063314,10.970114942528735,31.813333333333333,Heavy,Cross-country
SH11217,Warehouse_SEA,Seattle,LaserShip,2023-06-11,2023-06-16,80.8,209.48,Delivered,805,5,5.0,0,0.260223602484472,2.5925742574257424,41.896,Very Heavy,Regional
SH11218,Warehouse_BOS,Phoenix,FedEx,2023-02-25,2023-02-27,36.8,78.75,Delivered,196,2,2.0,0,0.4017857142857143,2.139945652173913,39.375,Heavy,Local
SH11219,Warehouse_HOU,Minneapolis,DHL,2023-04-29,2023-05-03,48.2,262.05,Delivered,1272,4,4.0,0,0.20601415094339623,5.436721991701245,65.5125,Heavy,Cross-country
SH11220,Warehouse_ATL,Phoenix,UPS,2023-08-05,2023-08-12,42.0,359.87,Delivered,2255,7,7.0,0,0.15958758314855875,8.568333333333333,51.410000000000004,Heavy,International
SH11221,Warehouse_MIA,Los Angeles,LaserShip,2023-11-05,2023-11-07,29.5,109.58,In Transit,409,2,2.0,0,0.267921760391198,3.7145762711864405,54.79,Heavy,Regional
SH11222,Warehouse_DEN,Atlanta,UPS,2023-10-12,,5.5,49.39,Delivered,338,3,,0,0.1461242603550296,8.98,,Medium,Regional
SH11223,Warehouse_SEA,San Francisco,FedEx,2023-09-05,2023-09-11,24.9,351.21,Delivered,2438,6,6.0,0,0.1440566037735849,14.104819277108433,58.535,Heavy,International
SH11224,Warehouse_MIA,Dallas,UPS,2023-11-25,2023-11-29,17.9,336.25,Delivered,2051,4,4.0,0,0.16394441735738663,18.78491620111732,84.0625,Medium,International
SH11225,Warehouse_HOU,Chicago,USPS,2023-09-02,2023-09-08,15.1,253.23,Delivered,2145,6,6.0,0,0.11805594405594405,16.770198675496687,42.205,Medium,International
SH11226,Warehouse_ATL,Miami,DHL,2023-08-18,2023-09-02,36.3,266.23,Delayed,1635,4,15.0,1,0.16283180428134558,7.3341597796143265,17.74866666666667,Heavy,Cross-country
SH11227,Warehouse_MIA,New York,UPS,2023-06-09,2023-06-16,17.4,250.19,Delivered,1839,7,7.0,0,0.13604676454594888,14.37873563218391,35.74142857142857,Medium,Cross-country
SH11228,Warehouse_DEN,Los Angeles,Amazon Logistics,2023-10-26,2023-10-30,18.4,115.48,Delivered,723,4,4.0,0,0.15972337482710927,6.276086956521739,28.87,Medium,Regional
SH11229,Warehouse_ATL,Boston,LaserShip,2023-08-13,2023-08-15,10.4,80.42,Delivered,615,2,2.0,0,0.13076422764227644,7.732692307692307,40.21,Medium,Regional
SH11230,Warehouse_HOU,Chicago,Amazon Logistics,2023-05-13,2023-05-16,17.8,122.76,Delivered,809,3,3.0,0,0.15174289245982694,6.896629213483146,40.92,Medium,Regional
SH11231,Warehouse_ATL,Phoenix,USPS,2023-12-05,2023-12-14,65.6,368.43,Delivered,2255,9,9.0,0,0.16338359201773836,5.616310975609757,40.93666666666667,Very Heavy,International
SH11232,Warehouse_CHI,Dallas,Amazon Logistics,2023-05-01,2023-05-05,9.7,120.4,Delivered,997,4,4.0,0,0.12076228686058176,12.41237113402062,30.1,Medium,Regional
SH11233,Warehouse_ATL,Seattle,USPS,2023-01-11,2023-01-12,36.2,,Delivered,101,1,1.0,0,,,,Heavy,Local
SH11234,Warehouse_LA,Dallas,DHL,2023-05-17,2023-05-23,6.2,210.74,Delayed,1435,5,6.0,1,0.14685714285714285,33.99032258064516,35.123333333333335,Medium,Cross-country
